"W_steps","sd_pbar_lo_mean","sd_pbar_lo_se","sd_pbar_hi_mean","sd_pbar_hi_se","mean_pbar_lo_mean","mean_pbar_lo_se","mean_pbar_hi_mean","mean_pbar_hi_se","gs_raw_lo_mean","gs_raw_lo_se","gs_raw_hi_mean","gs_raw_hi_se","gs_adj_lo_mean","gs_adj_lo_se","gs_adj_hi_mean","gs_adj_hi_se","mae_raw_lo_mean","mae_raw_lo_se","mae_raw_hi_mean","mae_raw_hi_se","mae_adj_lo_mean","mae_adj_lo_se","mae_adj_hi_mean","mae_adj_hi_se","true_gs_mean","true_gs_se","W_over_tauP"
1,0.0646110874908746,0.000280825310577516,0.0653148513423352,0.00039481677428969,-0.336388912515114,0.00469237229140922,1.32826370120494,0.00653012662192781,14.970069560013,0.779614440197094,13.5636014674711,0.438373576606764,14.8398351294017,0.814201011386184,13.4625898464009,0.416062168313977,0.161192714072371,0.0115664048597715,0.136073060780198,0.00716485449987,0.162963940520747,0.0116058403621403,0.135842138905913,0.00725721778022295,8.18273309637059,0.0609950669679951,0.004
25,0.0636485030506455,0.00021333912822711,0.0645872309310331,0.000833196034763836,-0.335387136914301,0.00518694451563215,1.32874260115299,0.00584006933574135,14.318198452788,0.36300827450955,13.1069571990496,0.357913583968338,14.2413769061262,0.365882896707083,13.0399203747276,0.397671984501982,0.165151323480875,0.00608896452696391,0.131681506046948,0.00465839213147137,0.16582251663468,0.00621142939298768,0.13209239430789,0.00488773357714936,8.18273309637059,0.0609950669679951,0.1
100,0.0609327003283332,0.000130927116514424,0.0613890570845536,0.000775853161658491,-0.336439301017859,0.00503724133175742,1.32991897519521,0.00646255489671394,14.1936050808489,0.527520557890638,12.7823607857079,0.508154344563871,14.1187654410341,0.525901051424213,12.6243374635239,0.521221824950872,0.159197348712054,0.0112659481502793,0.141999819554516,0.0109151586082725,0.159814471953256,0.0114631920218818,0.14222116847626,0.0104917940513081,8.18273309637059,0.0609950669679951,0.4
250,0.0559889132007782,0.000319484893820608,0.0565529591781136,0.000238352496130953,-0.335964285611462,0.00433249787930261,1.33247269740095,0.00686195282216541,15.0691957837156,0.414348326619435,13.6625589702076,0.392550444723589,15.0251389533301,0.42180140585692,13.6056035328704,0.418453267716273,0.166019116146871,0.00265174704882124,0.145439608090312,0.00390768249344009,0.166637633660728,0.00286452333115696,0.146486387296836,0.00311595964798704,8.18273309637059,0.0609950669679951,1
500,0.048750401070984,0.000414678880531488,0.0495460338952593,6.78120286738767e-05,-0.336985783171169,0.00541992052142714,1.3368667445988,0.00670227715229128,14.404303656185,0.558451204305548,13.9815894658232,0.548289923903153,14.3889086508944,0.555910100450443,13.9187019422151,0.591952954934471,0.155340126210188,0.00673975028320623,0.143370290728166,0.012701302855969,0.155940831446899,0.00680399519989765,0.143927133681032,0.0127775178672075,8.18273309637059,0.0609950669679951,2
1000,0.0413214646183603,0.000340814157154781,0.0416277914549563,7.87850850326594e-05,-0.335813020418491,0.0053045998273562,1.3429704138602,0.00678350904480517,14.7426059033218,0.0447817630418166,13.8803529057588,0.486445850602851,14.7149307054092,0.0627733834399975,13.8552234024364,0.498349244101163,0.167875326420269,0.00197328086610501,0.150778351966341,0.0085954693475531,0.168038922056106,0.00196116968807908,0.150441524909776,0.00869300559380573,8.18273309637059,0.0609950669679951,4
2500,0.0298377994596966,0.000282974198682392,0.0304355949509393,0.000253584116839847,-0.338504292040604,0.00562696367487873,1.35508050983956,0.00645712221515216,14.7922482305586,0.665163422080707,13.6184515268073,0.391128207124499,14.8002784036679,0.647699677014024,13.6274927963608,0.39687957308879,0.170262425866391,0.00851165219484557,0.143833284723511,0.00188283363422161,0.170705813594401,0.00852745691271333,0.144103218381002,0.00168902156055912,8.18273309637059,0.0609950669679951,10
5000,0.0226420446707775,0.000189821868547151,0.0234809285558798,0.000218920132849615,-0.338527894578868,0.00573003140987491,1.3642618939344,0.00667232522023907,15.2660833124328,0.355253113410449,13.4472308574249,0.334530435305156,15.2842659658767,0.33996531907564,13.4685825029621,0.335502544099717,0.161264831643982,0.00415755083374083,0.144341273243771,0.00534848601400447,0.161299783269217,0.00411211494124343,0.144591578537769,0.00528118023500062,8.18273309637059,0.0609950669679951,20
